genre,rating,episodes,members
slice of life,4.81,20,171
supernatural,4.81,20,171
magic,4.8,1,128
slice of life,4.8,1,128
supernatural,4.8,1,128
comedy,4.54,39,115
kids,4.54,39,115
parody,4.54,39,115
school,4.54,39,115
fantasy,5.16,1,129
kids,5.16,1,129
fantasy,5.53,1,141
kids,5.53,1,141
adventure,4.8,1,103
fantasy,4.8,1,103
kids,4.8,1,103
fantasy,5.25,1,114
kids,5.25,1,114
adventure,5.55,1,146
fantasy,5.55,1,146
kids,5.55,1,146
fantasy,5.44,1,144
kids,5.44,1,144
drama,6.23,1,107
slice of life,6.23,1,107
drama,6.11,2,173
historical,6.11,2,173
slice of life,6.11,2,173
action,5.0,1,69
music,7.0,1,1042
school,7.0,1,1042
shoujo,7.0,1,1042
slice of life,7.0,1,1042
music,6.42,1,488
school,6.42,1,488
shoujo,6.42,1,488
slice of life,6.42,1,488
kids,4.18,1,55
music,4.18,1,55
drama,6.05,1,194
romance,6.05,1,194
shounen,6.05,1,194
adventure,7.29,26,292
fantasy,7.29,26,292
kids,7.29,26,292
comedy,5.57,3,111
drama,5.57,3,111
historical,5.57,3,111
drama,5.4,1,56
kids,5.4,1,56
adventure,5.63,52,220
historical,5.63,52,220
comedy,4.5,1,87
music,4.54,1,91
comedy,6.09,26,195
school,6.09,26,195
slice of life,6.09,26,195
drama,4.63,1,48
kids,4.63,1,48
comedy,4.3,1,91
comedy,4.57,13,83
kids,4.57,13,83
comedy,4.17,1,53
comedy,5.0,1,60
kids,5.0,1,60
magic,5.0,1,60
comedy,4.09,12,68
kids,4.09,12,68
comedy,4.88,1,111
shoujo,4.88,1,111
adventure,4.96,1,149
comedy,4.96,1,149
demons,4.96,1,149
supernatural,4.96,1,149
adventure,5.91,1,213
fantasy,5.91,1,213
horror,5.91,1,213
magic,5.91,1,213
supernatural,5.91,1,213
adventure,5.35,1,185
fantasy,5.35,1,185
horror,5.35,1,185
magic,5.35,1,185
supernatural,5.35,1,185
sci-fi,5.87,1,224
drama,6.9,1,42
fantasy,6.9,1,42
kids,6.9,1,42
historical,5.48,1,212
adventure,5.25,1,595
fantasy,5.25,1,595
kids,6.13,56,119
kids,5.4,Unknown,205
slice of life,5.4,Unknown,205
supernatural,5.4,Unknown,205
drama,5.77,2,132
slice of life,5.77,2,132
comedy,6.79,Unknown,277
parody,6.79,Unknown,277
kids,5.67,1,37
music,3.67,1,74
school,6.56,1,71
slice of life,6.56,1,71
romance,5.36,1,174
school,5.36,1,174
shoujo,5.36,1,174
dementia,5.59,1,137
comedy,5.67,1,77
slice of life,5.67,1,77
sports,6.71,27,122
kids,4.67,Unknown,54
sports,4.67,Unknown,54
sports,6.5,16,83
kids,5.75,Unknown,38
music,5.75,Unknown,38
historical,5.43,6,72
kids,5.43,6,72
comedy,5.84,4,264
comedy,5.25,30,66
drama,5.25,30,66
historical,5.25,30,66
comedy,6.32,27,300
fantasy,6.32,27,300
kids,6.32,27,300
slice of life,6.32,27,300
adventure,6.11,22,182
drama,6.11,22,182
comedy,5.36,Unknown,1308
historical,7.08,26,324
military,7.08,26,324
historical,7.12,1,122
adventure,5.91,1,84
fantasy,5.91,1,84
kids,5.91,1,84
kids,5.97,1,120
drama,6.08,1,82
historical,6.08,1,82
kids,6.08,1,82
samurai,6.08,1,82
drama,6.45,1,135
historical,6.45,1,135
military,6.45,1,135
slice of life,5.0,1,68
military,5.75,1,361
sci-fi,5.75,1,361
action,6.0,Unknown,79
adventure,6.0,Unknown,79
fantasy,6.0,Unknown,79
sci-fi,6.0,Unknown,79
drama,8.5,1,26
historical,8.5,1,26
action,5.68,26,268
school,5.68,26,268
sports,5.68,26,268
comedy,5.14,1,72
sports,5.14,1,72
adventure,6.5,26,24
kids,6.5,26,24
drama,5.67,2,101
slice of life,5.67,2,101
kids,4.58,1,114
action,7.18,1,210
adventure,7.18,1,210
drama,7.18,1,210
military,7.18,1,210
romance,7.18,1,210
fantasy,4.4,1,138
kids,7.6,1,79
kids,7.6,1,72
kids,4.74,1,91
kids,3.0,1,42
music,3.0,1,42
fantasy,5.2,1,112
romance,5.2,1,112
shoujo,5.2,1,112
supernatural,5.2,1,112
comedy,4.0,11,69
action,5.76,1,198
comedy,5.76,1,198
comedy,4.33,Unknown,177
adventure,6.48,1,170
shoujo,6.48,1,170
slice of life,6.48,1,170
drama,6.45,1,59
kids,6.45,1,59
sports,6.05,1,154
drama,6.33,1,124
slice of life,6.33,1,124
sports,4.09,1,50
kids,6.14,53,63
historical,6.75,1,85
comedy,6.0,1,196
action,4.4,1,105
fantasy,4.4,1,105
historical,4.4,1,105
comedy,3.67,3,67
slice of life,3.67,3,67
music,6.0,1,78
adventure,5.63,3,219
mecha,5.63,3,219
sci-fi,5.63,3,219
fantasy,5.12,1,173
music,3.7,1,92
action,5.33,12,293
military,5.33,12,293
sci-fi,5.33,12,293
space,5.33,12,293
drama,5.75,1,46
kids,5.75,1,46
super power,5.75,1,46
comedy,5.6,60,101
kids,5.6,60,101
dementia,6.17,1,66
comedy,6.28,36,355
magic,6.28,36,355
shoujo,6.28,36,355
comedy,5.91,52,497
magic,5.91,52,497
shoujo,5.91,52,497
comedy,4.77,52,141
magic,4.77,52,141
shoujo,4.77,52,141
adventure,5.71,1,100
comedy,5.71,1,100
kids,5.71,1,100
magic,5.71,1,100
comedy,6.11,2,97
kids,6.11,2,97
parody,6.11,2,97
comedy,6.23,8,93
kids,6.23,8,93
super power,6.23,8,93
music,5.55,8,292
fantasy,5.5,1,99
kids,5.5,1,99
fantasy,5.7,1,116
kids,5.7,1,116
kids,5.73,1,109
comedy,4.86,1,52
kids,4.86,1,52
comedy,4.89,1,56
comedy,5.19,1,111
fantasy,5.19,1,111
historical,5.19,1,111
comedy,6.58,1,173
action,8.27,Unknown,1448
martial arts,8.27,Unknown,1448
shounen,8.27,Unknown,1448
action,5.93,1,111
game,5.93,1,111
shounen,5.93,1,111
comedy,5.74,26,176
sports,5.74,26,176
action,5.78,6,244
mecha,5.78,6,244
sports,6.0,1,135
drama,6.57,1,195
comedy,3.89,1,114
kids,6.33,52,61
comedy,4.79,Unknown,298
music,4.67,1,58
comedy,6.19,1,152
drama,6.19,1,152
school,6.19,1,152
shounen,6.19,1,152
sports,6.19,1,152
action,6.29,1,109
game,6.29,1,109
kids,6.29,1,109
comedy,4.67,33,58
comedy,5.76,3,162
school,5.76,3,162
seinen,5.76,3,162
comedy,4.5,2,46
kids,4.5,2,46
historical,5.29,1,85
dementia,4.8,1,57
adventure,6.67,19,107
fantasy,6.67,19,107
action,4.85,26,91
cars,4.85,26,91
historical,7.25,1,35
kids,7.25,1,35
drama,5.19,3,38
slice of life,5.19,3,38
comedy,4.81,1,112
kids,6.54,52,115
slice of life,6.54,52,115
action,6.46,59,254
historical,6.46,59,254
sci-fi,6.46,59,254
shounen,6.46,59,254
action,5.7,1,55
historical,5.7,1,55
sci-fi,5.7,1,55
shounen,5.7,1,55
comedy,6.68,75,250
fantasy,6.68,75,250
adventure,6.1,68,153
fantasy,6.1,68,153
kids,6.1,68,153
action,5.71,1,109
adventure,5.71,1,109
kids,5.71,1,109
action,5.42,1,108
adventure,5.42,1,108
kids,5.42,1,108
adventure,4.2,4,46
kids,4.2,4,46
comedy,5.22,32,102
kids,5.22,32,102
comedy,4.77,22,96
kids,4.77,22,96
comedy,6.0,48,109
action,8.6,1,2247
comedy,8.6,1,2247
fantasy,8.6,1,2247
magic,8.6,1,2247
shounen,8.6,1,2247
comedy,5.26,26,170
historical,6.17,1,317
adventure,6.33,1,63
fantasy,6.33,1,63
kids,4.0,1,54
drama,8.5,1,44
kids,8.5,1,44
drama,7.14,1,154
historical,7.14,1,154
kids,7.14,1,154
drama,5.75,1,52
kids,5.75,1,52
adventure,5.79,1,186
fantasy,5.79,1,186
kids,5.79,1,186
drama,7.2,1,96
historical,7.2,1,96
kids,7.2,1,96
music,5.4,1,80
kids,6.56,1,51
music,6.56,1,51
kids,6.43,4,58
kids,6.4,12,141
kids,6.89,1,53
drama,7.67,1,49
kids,7.67,1,49
kids,4.89,1,45
music,4.89,1,45
comedy,7.31,1,137
slice of life,7.31,1,137
school,4.93,1,214
adventure,5.38,1,82
drama,5.38,1,82
kids,5.38,1,82
supernatural,5.38,1,82
comedy,6.81,1,148
comedy,5.8,9,120
drama,6.0,1,137
cars,4.73,26,128
kids,4.73,26,128
adventure,5.55,1,113
fantasy,5.55,1,113
adventure,6.58,39,140
adventure,6.58,26,171
adventure,6.65,156,184
horror,6.65,156,184
sci-fi,6.32,52,295
shounen,6.32,52,295
adventure,6.71,1,95
kids,6.71,1,95
slice of life,4.87,20,68
action,5.71,2,156
dementia,3.61,1,98
romance,5.68,1,243
shoujo,5.68,1,243
sports,5.68,1,243
mecha,5.88,1,144
sci-fi,5.88,1,144
adventure,5.62,1,232
mecha,5.62,1,232
sci-fi,5.62,1,232
shounen,5.62,1,232
adventure,7.6,8,48
kids,7.6,8,48
sports,6.13,4,159
comedy,7.13,20,119
music,4.13,1,57
adventure,6.3,51,146
comedy,6.3,51,146
adventure,6.0,1,58
comedy,6.0,1,58
action,3.11,1,133
mecha,3.11,1,133
shounen,3.11,1,133
space,3.11,1,133
kids,7.1,1,88
drama,6.3,1,37
music,6.3,1,37
adventure,6.25,1,53
kids,6.25,1,53
slice of life,6.0,13,48
shounen,6.33,3,257
sports,6.33,3,257
fantasy,5.83,10,108
horror,5.83,10,108
comedy,5.0,Unknown,37
fantasy,5.0,Unknown,37
magic,5.0,Unknown,37
slice of life,5.2,13,44
adventure,5.07,1,151
sci-fi,5.07,1,151
drama,5.86,6,122
psychological,5.86,6,122
comedy,2.58,Unknown,56
comedy,4.38,18,46
slice of life,4.38,18,46
shounen,6.44,1,93
sports,6.44,1,93
shounen,6.46,26,208
sports,6.46,26,208
shounen,6.41,1,106
sports,6.41,1,106
fantasy,6.93,26,99
kids,6.93,26,99
music,5.28,1,93
fantasy,4.21,1,72
kids,4.21,1,72
music,4.21,1,72
drama,5.88,1,163
fantasy,5.88,1,163
music,5.88,1,163
action,6.67,1,5589
adventure,6.67,1,5589
fantasy,6.67,1,5589
magic,6.67,1,5589
shounen,6.67,1,5589
romance,5.29,1,92
seinen,5.29,1,92
kids,5.86,1,176
comedy,8.4,1,66
comedy,6.0,1,72
comedy,5.5,1,41
slice of life,5.5,1,41
drama,6.33,1,248
military,6.33,1,248
thriller,6.33,1,248
comedy,5.32,4,196
parody,5.32,4,196
comedy,4.91,1,155
comedy,5.13,4,191
parody,5.13,4,191
comedy,4.81,1,157
comedy,4.71,1,135
action,6.5,25,34
fantasy,6.5,25,34
game,6.5,25,34
kids,7.4,1,36
super power,7.4,1,36
action,4.43,1,47
sci-fi,4.43,1,47
historical,6.04,180,144
kids,6.04,180,144
action,4.27,1,101
mecha,4.27,1,101
sci-fi,4.27,1,101
comedy,6.78,13,149
drama,6.78,13,149
school,6.78,13,149
sports,6.78,13,149
action,4.0,1,114
mecha,4.0,1,114
sci-fi,4.0,1,114
shounen,4.0,1,114
space,4.0,1,114
drama,5.5,1,66
kids,5.5,1,66
kids,5.77,15,87
comedy,5.63,41,185
comedy,5.08,34,114
comedy,5.33,2,94
comedy,6.8,1,206
kids,6.8,1,206
school,6.8,1,206
slice of life,6.8,1,206
kids,5.71,1,57
adventure,6.4,1,76
kids,6.4,1,76
comedy,6.36,26,133
kids,6.36,26,133
supernatural,6.36,26,133
adventure,7.25,1,55
kids,7.25,1,55
kids,5.8,1,57
kids,6.0,1,54
comedy,5.5,25,39
comedy,4.33,25,36
comedy,4.43,25,36
drama,4.56,1,41
drama,6.0,1,45
comedy,3.0,1,45
comedy,7.83,39,147
drama,7.83,39,147
slice of life,7.83,39,147
adventure,6.0,1,180
fantasy,6.0,1,180
shoujo,6.0,1,180
action,5.33,26,56
adventure,5.33,26,56
fantasy,5.33,26,56
drama,4.5,1,25
historical,4.5,1,25
kids,5.8,10,49
slice of life,5.8,10,49
fantasy,7.2,1,65
kids,7.2,1,65
military,7.2,1,65
kids,4.78,1,93
kids,4.42,1,86
music,4.42,1,86
romance,7.0,1,84
shoujo,7.0,1,84
slice of life,7.0,1,84
action,4.69,1,93
adventure,4.69,1,93
mecha,4.69,1,93
sci-fi,4.69,1,93
shounen,4.69,1,93
super power,4.69,1,93
drama,5.57,1,90
music,5.57,1,90
school,5.57,1,90
adventure,5.91,1,151
fantasy,5.91,1,151
kids,4.59,1,103
historical,5.31,1,175
comedy,4.28,12,112
game,4.28,12,112
parody,4.28,12,112
comedy,6.0,23,103
sci-fi,6.0,23,103
adventure,5.52,1,254
drama,5.52,1,254
sci-fi,5.52,1,254
action,5.78,26,87
comedy,5.78,26,87
kids,5.78,26,87
sci-fi,5.78,26,87
sci-fi,5.2,1,70
space,5.2,1,70
adventure,6.75,26,80
comedy,6.75,26,80
comedy,6.15,56,222
comedy,5.7,2,87
comedy,6.0,1,107
comedy,6.0,3,186
drama,7.48,1,196
fantasy,4.5,52,63
kids,4.5,52,63
kids,6.0,1,40
music,6.0,1,40
adventure,6.79,39,168
fantasy,6.79,39,168
action,7.2,26,86
comedy,7.2,26,86
kids,7.2,26,86
sports,7.2,26,86
adventure,5.77,2,111
mecha,5.77,2,111
sci-fi,5.77,2,111
comedy,6.0,1,71
comedy,6.0,1,17
mecha,4.86,3,475
action,6.32,22,364
mecha,6.32,22,364
military,6.32,22,364
police,6.32,22,364
comedy,4.52,13,178
historical,4.52,13,178
mecha,4.52,13,178
parody,4.52,13,178
sci-fi,4.52,13,178
action,6.44,2,92
comedy,6.44,2,92
fantasy,6.44,2,92
action,5.72,32,162
comedy,5.72,32,162
game,5.72,32,162
kids,5.72,32,162
action,6.43,2,64
adventure,6.43,2,64
mecha,6.43,2,64
romance,6.43,2,64
sci-fi,6.43,2,64
shounen,6.43,2,64
action,6.0,1,143
mecha,6.0,1,143
sci-fi,6.0,1,143
shounen,6.0,1,143
action,4.82,1,102
demons,4.82,1,102
music,4.82,1,102
sci-fi,4.82,1,102
shounen,4.82,1,102
action,6.62,25,168
adventure,6.62,25,168
comedy,6.62,25,168
mecha,6.62,25,168
sci-fi,6.62,25,168
adventure,6.5,1,61
kids,6.5,1,61
comedy,5.0,2,52
comedy,6.05,1,116
drama,6.05,1,116
police,6.05,1,116
romance,6.05,1,116
comedy,5.75,1,75
shounen,5.75,1,75
comedy,3.62,1,117
fantasy,3.62,1,117
kids,3.62,1,117
music,4.79,1,34
cars,5.48,1,165
seinen,5.48,1,165
action,6.8,1,1070
comedy,6.8,1,1070
mystery,6.8,1,1070
police,6.8,1,1070
dementia,4.04,1,84
drama,7.43,24,163
school,7.43,24,163
comedy,4.53,39,318
kids,4.53,39,318
comedy,4.45,10,75
historical,4.45,10,75
parody,4.45,10,75
comedy,6.9,12,77
parody,6.9,12,77
comedy,5.78,11,78
comedy,5.0,1,64
comedy,4.29,1,66
comedy,5.13,1,66
historical,5.13,1,66
parody,5.13,1,66
fantasy,6.0,1,442
historical,6.5,1,35
action,4.22,1,119
sci-fi,4.22,1,119
shounen,4.22,1,119
comedy,5.63,1,81
historical,5.63,1,81
kids,5.63,1,81
comedy,5.0,1,102
kids,5.0,1,102
sci-fi,5.0,1,102
comedy,5.58,1,101
kids,5.58,1,101
sci-fi,5.58,1,101
comedy,4.48,8,59
kids,3.43,1,102
music,3.43,1,102
comedy,6.0,1,66
slice of life,6.0,1,66
adventure,6.14,50,54
kids,6.14,50,54
music,6.14,50,54
dementia,4.25,1,62
drama,5.0,1,47
kids,5.0,1,47
comedy,7.3,1,320
kids,7.3,1,320
shounen,7.3,1,320
comedy,4.7,1,54
action,4.5,1,721
adventure,4.5,1,721
mecha,4.5,1,721
sci-fi,4.5,1,721
shounen,4.5,1,721
action,5.67,1,377
adventure,5.67,1,377
mecha,5.67,1,377
sci-fi,5.67,1,377
shounen,5.67,1,377
action,4.33,1,377
adventure,4.33,1,377
mecha,4.33,1,377
sci-fi,4.33,1,377
shounen,4.33,1,377
comedy,6.19,39,162
sci-fi,6.19,39,162
comedy,5.23,1,105
comedy,5.96,1,110
slice of life,5.96,1,110
comedy,6.15,1,126
comedy,5.59,1,102
drama,6.13,1,91
school,6.13,1,91
slice of life,6.13,1,91
adventure,5.27,2,84
drama,5.27,2,84
adventure,6.83,1,79
historical,6.83,1,79
fantasy,5.75,9,50
kids,5.75,9,50
slice of life,5.75,9,50
historical,6.47,Unknown,122
military,6.47,Unknown,122
mecha,4.13,1,94
sci-fi,4.13,1,94
comedy,6.07,26,109
comedy,5.88,12,141
romance,5.88,12,141
comedy,6.25,78,557
seinen,6.25,78,557
comedy,4.6,1,56
seinen,4.6,1,56
comedy,6.27,2,126
kids,6.27,2,126
kids,7.3,50,74
music,7.3,50,74
music,5.51,1,75
kids,5.0,5,42
supernatural,5.0,5,42
historical,4.27,10,121
sci-fi,4.27,10,121
adventure,4.5,1,80
historical,4.5,1,80
kids,4.5,1,80
horror,3.89,Unknown,302
comedy,4.0,6,163
comedy,7.14,Unknown,61
kids,7.14,Unknown,61
comedy,7.08,1,102
comedy,3.57,1,69
action,5.25,2,110
comedy,5.25,2,110
mecha,5.25,2,110
parody,5.25,2,110
sci-fi,5.25,2,110
action,5.1,1,156
comedy,5.1,1,156
drama,5.1,1,156
mecha,5.1,1,156
sci-fi,5.1,1,156
comedy,6.0,26,143
sci-fi,6.0,26,143
comedy,5.18,1,80
parody,5.18,1,80
comedy,5.09,16,85
kids,5.09,16,85
comedy,6.0,Unknown,41
kids,6.0,Unknown,41
adventure,5.67,1,62
fantasy,5.67,1,62
kids,5.67,1,62
mystery,5.67,1,62
sci-fi,5.67,1,62
drama,5.14,1,59
school,5.14,1,59
shounen,5.14,1,59
slice of life,5.14,1,59
drama,5.83,1,83
historical,5.83,1,83
sports,5.83,1,83
action,6.49,163,301
school,6.49,163,301
shounen,6.49,163,301
sports,6.49,163,301
comedy,5.62,26,84
kids,5.62,26,84
shounen,5.0,1,70
sports,5.0,1,70
sports,5.5,1,72
action,4.05,1,110
fantasy,4.05,1,110
magic,4.05,1,110
action,4.33,1,67
demons,4.33,1,67
shounen,4.33,1,67
action,3.58,1,79
adventure,3.58,1,79
demons,3.58,1,79
fantasy,3.58,1,79
shounen,3.58,1,79
adventure,6.29,26,63
kids,6.29,26,63
slice of life,6.29,26,63
adventure,6.5,13,57
kids,6.5,13,57
action,5.58,3,127
adventure,5.58,3,127
kids,5.58,3,127
sci-fi,5.58,3,127
dementia,5.67,1,78
drama,5.36,2,128
kids,5.67,1,107
fantasy,4.25,1,55
kids,4.25,1,55
drama,7.0,1,106
drama,6.35,1,229
demons,5.0,1,54
drama,5.0,1,54
kids,5.0,1,54
comedy,6.75,21,71
shounen,6.75,21,71
adventure,4.78,7,60
kids,4.78,7,60
fantasy,5.28,1,121
kids,5.28,1,121
fantasy,5.9,1,135
fantasy,5.35,1,126
adventure,6.98,49,179
fantasy,6.98,49,179
kids,6.98,49,179
kids,4.62,1,46
slice of life,4.62,1,46
comedy,7.5,115,104
slice of life,7.5,115,104
supernatural,7.5,115,104
drama,5.25,1,53
sports,5.25,1,53
comedy,6.75,283,75
slice of life,6.75,283,75
comedy,6.0,20,79
sci-fi,6.0,20,79
action,6.53,Unknown,177
martial arts,6.53,Unknown,177
sports,5.67,1,68
kids,5.68,20,151
kids,6.92,100,98
comedy,4.51,1,149
kids,5.83,1,116
music,5.83,1,116
comedy,6.79,13,155
drama,8.0,1,42
comedy,6.19,3,196
sci-fi,6.19,3,196
shounen,6.19,3,196
shounen,6.19,3,196
comedy,7.11,1,152
sci-fi,7.11,1,152
shounen,7.11,1,152
comedy,5.94,1,159
sci-fi,5.94,1,159
shounen,5.94,1,159
comedy,6.97,1,198
sci-fi,6.97,1,198
shounen,6.97,1,198
comedy,6.84,2,220
sci-fi,6.84,2,220
shounen,6.84,2,220
comedy,6.17,1,248
sci-fi,6.17,1,248
shounen,6.17,1,248
comedy,6.7,1,165
mecha,6.7,1,165
sci-fi,6.7,1,165
shounen,6.7,1,165
drama,6.15,1,80
seinen,6.15,1,80
sports,6.15,1,80
dementia,3.4,1,106
action,5.19,51,486
adventure,5.19,51,486
comedy,5.19,51,486
shounen,5.19,51,486
action,5.13,Unknown,460
adventure,5.13,Unknown,460
comedy,5.13,Unknown,460
shounen,5.13,Unknown,460
action,4.25,1,108
adventure,4.25,1,108
comedy,4.25,1,108
shounen,4.25,1,108
comedy,5.45,51,105
sports,5.45,51,105
comedy,5.2,25,87
drama,7.17,1,100
historical,7.17,1,100
demons,4.33,1,73
horror,4.33,1,73
kids,4.33,1,73
kids,6.11,Unknown,67
sports,6.11,Unknown,67
comedy,6.37,22,173
martial arts,6.37,22,173
police,6.37,22,173
sports,6.37,22,173
magic,4.93,2,116
kids,5.8,1,40
music,5.8,1,40
parody,5.32,1,246
shoujo,5.32,1,246
sports,5.32,1,246
historical,5.25,50,99
horror,5.25,50,99
kids,5.25,50,99
drama,5.11,1,69
fantasy,5.11,1,69
music,5.11,1,69
kids,6.56,1,203
adventure,5.0,100,53
comedy,5.0,100,53
fantasy,5.0,100,53
kids,5.0,100,53
comedy,6.46,1,95
slice of life,6.46,1,95
drama,6.67,1,80
historical,6.67,1,80
sports,6.67,1,80
adventure,6.44,1,101
drama,6.44,1,101
historical,6.44,1,101
romance,6.44,1,101
fantasy,5.78,1,246
horror,5.78,1,246
magic,5.78,1,246
comedy,6.5,50,39
kids,6.5,50,39
comedy,6.55,13,96
comedy,6.29,Unknown,72
parody,6.29,Unknown,72
slice of life,6.29,Unknown,72
school,5.29,Unknown,141
shoujo,5.29,Unknown,141
adventure,6.44,1,125
fantasy,6.44,1,125
kids,6.44,1,125
adventure,5.4,3,40
kids,5.4,3,40
music,5.4,3,40
kids,4.6,1,150
drama,3.33,1,37
comedy,6.52,1,148
super power,6.52,1,148
supernatural,6.52,1,148
drama,5.81,1,163
action,3.6,1,83
adventure,3.6,1,83
kids,3.6,1,83
sci-fi,3.6,1,83
space,3.6,1,83
action,3.79,1,89
adventure,3.79,1,89
sci-fi,3.79,1,89
shounen,3.79,1,89
space,3.79,1,89
action,5.0,1,108
samurai,5.0,1,108
dementia,4.0,1,60
space,4.83,4,65
slice of life,3.81,2,91
action,4.76,1,115
martial arts,4.76,1,115
adventure,8.0,26,24
kids,8.0,26,24
mecha,8.0,26,24
action,7.19,12,53
fantasy,7.19,12,53
shounen,5.23,1,80
sports,5.23,1,80
action,6.0,26,78
comedy,6.0,26,78
sci-fi,6.0,26,78
shounen,6.0,26,78
drama,5.76,2,139
slice of life,5.76,2,139
dementia,4.91,1,57
kids,5.24,26,291
magic,5.24,26,291
fantasy,3.73,1,47
action,4.11,1,94
sci-fi,4.11,1,94
shounen,4.11,1,94
space,4.11,1,94
drama,4.52,1,64
comedy,4.45,1,124
mecha,3.75,1,44
sports,6.44,26,102
cars,4.52,1,162
adventure,7.44,3,67
kids,7.44,3,67
mecha,4.22,1,234
slice of life,4.33,4,109
action,5.52,13,134
comedy,5.52,13,134
historical,5.52,13,134
samurai,5.52,13,134
adventure,4.7,1,78
kids,4.7,1,78
drama,6.6,1,50
historical,6.6,1,50
kids,6.6,1,50
shoujo,6.6,1,50
adventure,6.25,11,91
sci-fi,6.25,11,91
shounen,6.25,11,91
space,6.25,11,91
horror,5.35,1,96
supernatural,5.35,1,96
comedy,5.75,13,275
comedy,3.58,2,42
music,3.58,2,42
comedy,5.72,13,165
comedy,4.4,1,64
kids,5.07,1,89
music,5.07,1,89
kids,5.0,71,56
slice of life,5.0,71,56
comedy,6.67,1,77
historical,6.67,1,77
comedy,7.4,1,68
historical,7.4,1,68
fantasy,6.5,1,61
kids,6.5,1,61
comedy,6.86,130,123
kids,6.86,130,123
slice of life,6.86,130,123
comedy,4.8,Unknown,57
kids,4.8,Unknown,57
comedy,3.92,12,77
comedy,6.56,1,67
seinen,6.56,1,67
slice of life,6.56,1,67
comedy,6.25,2,60
seinen,6.25,2,60
slice of life,6.25,2,60
fantasy,5.71,1,251
comedy,5.15,1,444
magic,5.15,1,444
slice of life,5.15,1,444
kids,5.24,1,124
kids,8.5,25,24
adventure,5.14,1,109
adventure,4.0,Unknown,40
kids,4.0,Unknown,40
comedy,4.86,130,85
kids,4.86,130,85
kids,4.2,1,85
music,4.2,1,85
fantasy,6.5,1,77
slice of life,6.5,1,77
adventure,6.67,1,45
kids,6.67,1,45
kids,4.67,1,43
music,4.67,1,43
kids,4.75,84,40
slice of life,4.75,84,40
drama,4.82,1,97
historical,4.82,1,97
samurai,4.82,1,97
action,6.55,1,223
sci-fi,6.55,1,223
sports,6.55,1,223
adventure,5.89,26,151
kids,5.89,26,151
adventure,3.75,Unknown,87
kids,3.75,Unknown,87
kids,5.95,13,112
adventure,4.75,1,44
comedy,4.75,1,44
kids,4.75,1,44
music,4.75,1,44
adventure,5.09,1,86
kids,5.09,1,86
comedy,3.48,2,83
kids,3.48,2,83
sci-fi,3.48,2,83
space,3.48,2,83
kids,4.6,1,39
music,4.6,1,39
comedy,6.53,33,341
horror,6.53,33,341
school,6.53,33,341
supernatural,6.53,33,341
demons,5.17,6,256
horror,5.17,6,256
school,5.17,6,256
comedy,6.29,2,42
historical,6.0,1,20
adventure,6.5,1,95
kids,6.5,1,95
adventure,5.55,1,185
kids,5.55,1,185
comedy,5.85,26,144
game,5.85,26,144
kids,5.85,26,144
shounen,5.85,26,144
action,4.96,1,115
adventure,4.96,1,115
comedy,4.96,1,115
mecha,4.96,1,115
comedy,6.7,260,61
kids,6.7,260,61
comedy,6.08,1,125
shounen,6.08,1,125
comedy,6.06,1,128
comedy,6.67,77,62
kids,6.67,77,62
parody,6.67,77,62
adventure,7.6,1,55
school,5.6,1,95
sports,5.6,1,95
kids,6.13,26,134
slice of life,6.13,26,134
kids,4.56,26,111
slice of life,4.56,26,111
kids,6.29,10,114
slice of life,6.29,10,114
action,5.65,13,139
adventure,5.65,13,139
kids,5.65,13,139
sci-fi,5.65,13,139
slice of life,5.8,1,92
comedy,5.83,102,97
comedy,5.75,4,84
comedy,6.0,1,51
sports,6.0,1,51
comedy,5.78,1,48
sports,5.78,1,48
comedy,5.33,1,81
sports,5.33,1,81
comedy,5.36,6,70
sports,5.36,6,70
action,4.78,1,71
drama,4.78,1,71
sci-fi,4.78,1,71
shounen,4.78,1,71
kids,3.38,1,52
music,3.38,1,52
sci-fi,6.8,1,187
comedy,7.07,199,102
slice of life,7.07,199,102
mecha,4.77,1,115
drama,5.14,1,94
supernatural,5.14,1,94
comedy,6.71,1,293
fantasy,6.71,1,293
comedy,5.0,1,50
adventure,6.66,1,214
comedy,6.66,1,214
fantasy,6.66,1,214
horror,6.66,1,214
supernatural,6.66,1,214
adventure,6.23,7,205
comedy,6.23,7,205
fantasy,6.23,7,205
horror,6.23,7,205
supernatural,6.23,7,205
adventure,5.91,1,206
demons,5.91,1,206
super power,5.91,1,206
supernatural,5.91,1,206
supernatural,5.13,1,103
adventure,6.56,1,202
comedy,6.56,1,202
fantasy,6.56,1,202
horror,6.56,1,202
sports,6.56,1,202
supernatural,6.56,1,202
adventure,6.53,1,221
comedy,6.53,1,221
fantasy,6.53,1,221
horror,6.53,1,221
supernatural,6.53,1,221
adventure,6.38,1,200
comedy,6.38,1,200
fantasy,6.38,1,200
horror,6.38,1,200
supernatural,6.38,1,200
adventure,4.3,1,107
cars,4.3,1,107
fantasy,4.3,1,107
supernatural,4.3,1,107
cars,7.17,17,107
shounen,7.17,17,107
sports,7.17,17,107
drama,7.0,1,21
historical,7.0,1,21
music,3.95,1,68
action,6.3,56,182
adventure,6.3,56,182
shounen,6.3,56,182
dementia,4.13,1,98
historical,6.38,2,383
magic,6.38,2,383
romance,6.38,2,383
action,6.14,1,70
mecha,6.14,1,70
shounen,6.14,1,70
